Customer_ID,Age,Income_Level,Location,Purchase_Intent,Price_Sensitivity,Charging_Access,Distance_to_Supercharger,Import_Duty_Impact,Local_Manufacturing_Support,Brand_Loyalty,Environmental_Concern,Tech_Savviness,Competitor_Price,Government_Incentive_Awareness
2108,41,37.13,Chennai,0.197,0.14,Home,68.26,0.438,1,Tesla,0.533,High,70.31,Low
2109,31,63.76,Pune,0.638,0.435,Home,26.59,0.447,0,Competitor,0.581,Medium,60.39,Medium
2110,41,10.33,Chennai,0.079,0.11,Home,13.89,0.878,1,Competitor,0.324,Medium,60.99,Low
2111,29,33.89,Bangalore,0.227,0.092,None,17.03,0.399,1,Competitor,0.346,Low,54.13,Medium
2112,33,41.38,Pune,0.402,0.118,Public,21.9,0.99,1,Neutral,0.803,Medium,53.41,Low
2113,35,72.36,Pune,0.337,0.521,None,71.76,0.089,0,Tesla,0.792,Medium,58.47,Low
2114,24,95.86,Mumbai,0.355,0.465,Public,134.88,0.168,0,Competitor,0.629,Low,48.18,Low
2115,42,28.51,Delhi,0.448,0.275,Home,9.68,0.198,1,Neutral,0.207,Medium,64.91,Medium
2116,29,14.5,Chennai,0.185,0.025,None,2.74,0.239,0,Neutral,0.78,Medium,53.84,Low
2117,32,43.43,Bangalore,0.498,0.165,None,32.26,0.146,1,Competitor,0.54,Medium,58.41,Medium
2118,25,15.14,Pune,0.601,0.368,None,21.97,0.946,0,Neutral,1.0,High,55.8,High
2119,18,40.83,Mumbai,0.351,0.284,Home,35.76,0.046,1,Competitor,0.492,Low,49.55,Low
2120,33,17.71,Pune,0.506,0.325,Home,6.3,0.321,1,Neutral,0.93,Medium,48.7,Low
2121,59,48.57,Hyderabad,0.552,0.434,Public,15.48,0.536,1,Competitor,0.882,High,69.22,Low
2122,42,18.8,Bangalore,0.091,0.411,None,1.56,0.109,0,Competitor,0.517,Low,58.53,Low
2123,34,89.95,Bangalore,0.581,0.344,None,39.3,0.154,0,Tesla,0.625,High,62.36,Low
2124,32,33.62,Delhi,0.419,0.08,None,12.75,0.707,1,Neutral,0.569,Medium,64.91,Medium
2125,35,10.0,Delhi,0.4,0.593,Home,31.11,0.776,1,Neutral,0.642,Medium,53.8,Low
2126,40,65.07,Pune,0.238,0.553,Home,24.27,0.552,1,Neutral,0.466,High,58.71,Low
2127,23,28.85,Bangalore,0.175,0.155,Home,29.66,0.22,1,Competitor,1.0,Medium,56.32,Low
2128,46,51.25,Hyderabad,0.751,0.394,Home,,0.149,0,Competitor,0.448,High,57.11,Medium
2129,42,65.93,Chennai,0.311,0.184,Home,4.64,0.628,1,Competitor,0.827,Medium,61.87,Medium
2130,42,35.01,Delhi,0.156,0.231,None,34.15,0.201,1,Competitor,0.365,Medium,52.78,Medium
2131,39,10.0,Chennai,0.452,0.62,Public,132.76,0.177,1,Neutral,0.819,Low,53.54,Medium
2132,35,37.52,Pune,0.295,0.047,None,37.93,0.447,1,Neutral,0.735,Medium,60.48,High
2133,41,81.93,Bangalore,0.348,0.095,Home,10.39,0.345,1,Competitor,0.87,Low,45.0,Low
2134,40,30.94,Hyderabad,0.366,0.358,None,9.52,0.27,1,Competitor,0.578,Medium,65.46,Low
2135,31,45.38,Delhi,0.296,0.12,None,12.92,0.72,0,Competitor,0.653,Medium,62.8,Low
2136,29,16.67,Mumbai,0.37,0.369,Home,27.69,0.972,1,Neutral,0.657,High,46.41,Low
2137,36,10.0,Bangalore,0.2,0.6,Public,6.25,0.577,0,Competitor,0.38,Medium,45.0,Low
2138,50,29.34,Bangalore,0.433,0.258,Home,62.44,0.729,1,Tesla,0.545,Low,53.24,Low
2139,22,34.24,Pune,0.212,0.204,None,52.46,0.297,1,Competitor,0.604,Low,46.07,Medium
2140,20,71.36,Chennai,0.237,0.058,Home,11.4,0.17,1,Neutral,0.606,Medium,75.0,Medium
2141,36,35.93,Mumbai,0.242,0.385,None,3.04,0.175,0,Competitor,0.635,High,61.23,High
2142,35,67.58,Hyderabad,0.208,0.303,Home,50.78,0.523,0,Tesla,0.684,Medium,57.44,Low
2143,36,23.38,Chennai,0.508,0.271,Home,23.83,0.501,0,Tesla,0.544,High,56.44,Low
2144,37,10.0,Bangalore,0.492,0.699,Home,58.41,0.522,1,Tesla,0.894,Low,66.08,Low
2145,32,47.26,Pune,0.262,0.234,None,6.65,0.908,1,Neutral,0.466,Medium,64.37,Low
2146,49,87.86,Delhi,0.357,0.184,None,27.11,0.79,0,Neutral,0.874,High,57.29,Low
2147,18,20.77,Gurugram,0.362,0.152,None,39.7,0.354,1,Competitor,0.484,Medium,52.48,High
2148,26,52.36,Bangalore,0.437,0.253,None,18.6,0.594,1,Competitor,0.649,Medium,73.73,Low
2149,33,53.75,Chennai,0.319,0.108,None,0.97,0.725,1,Competitor,0.803,Medium,56.39,High
2150,18,28.34,Gurugram,0.355,0.448,None,9.13,0.878,0,Competitor,1.0,Medium,54.99,Medium
2151,33,55.45,Pune,0.334,0.203,Public,24.28,0.538,0,Tesla,0.313,High,55.43,High
2152,51,43.32,Mumbai,0.376,0.17,Home,31.05,0.08,1,Competitor,0.461,High,58.43,Medium
2153,35,55.48,Hyderabad,0.199,0.221,None,2.51,0.951,1,Tesla,0.721,Medium,72.51,High
2154,37,,Bangalore,0.441,0.199,None,4.3,0.354,0,Neutral,0.526,Medium,61.37,Medium
2155,22,31.25,Chennai,0.149,0.312,Home,61.66,0.881,1,Competitor,0.727,High,64.72,Low
2156,28,34.17,Pune,0.318,0.065,None,25.83,0.237,0,Competitor,1.0,High,62.06,Medium
2157,31,70.04,Chennai,0.507,0.643,None,27.62,0.803,0,Neutral,0.55,Low,64.07,Low
2158,31,37.47,Mumbai,0.477,0.129,None,11.9,0.029,1,Neutral,0.591,Low,53.61,High
2159,47,18.48,Chennai,0.243,0.179,None,10.77,0.777,1,Neutral,0.889,Medium,63.64,Low
2160,40,28.7,Mumbai,0.167,0.189,,15.77,0.256,0,Competitor,0.556,Medium,70.63,Medium
2161,23,45.26,Bangalore,0.34,0.44,Home,30.68,0.547,1,Competitor,0.379,High,68.75,Medium
2162,37,67.04,Chennai,0.605,0.115,Public,14.63,0.275,1,Competitor,0.632,High,50.29,Medium
2163,39,10.0,Hyderabad,0.137,0.187,None,16.05,0.725,0,Tesla,0.758,High,63.23,Low
2164,46,27.51,Chennai,0.291,0.243,None,34.94,0.298,0,Competitor,0.32,Medium,75.0,Medium
2165,50,63.61,Delhi,0.215,0.599,Home,17.69,0.841,1,Competitor,1.0,Medium,62.67,Low
2166,24,16.49,Gurugram,0.502,0.31,None,20.43,0.252,0,Competitor,0.945,Medium,56.33,High
2167,26,16.56,Hyderabad,0.382,0.046,Home,73.84,0.957,1,Neutral,0.74,Medium,45.0,Low
2168,22,33.86,Bangalore,0.347,0.173,None,26.18,0.269,1,Neutral,0.768,Medium,63.47,Low
2169,32,10.0,Gurugram,0.462,0.125,Home,25.32,0.327,0,Competitor,0.683,High,64.02,High
2170,39,103.91,Gurugram,0.711,0.199,None,9.27,0.931,1,Neutral,0.741,Medium,61.64,Medium
2171,44,44.85,Delhi,0.32,0.196,Home,16.52,0.519,0,Neutral,0.678,Medium,59.32,High
2172,34,52.22,Hyderabad,0.19,0.136,Home,13.11,0.39,1,Competitor,0.47,Medium,60.62,Medium
2173,31,73.35,Chennai,0.33,0.095,Home,9.4,0.24,1,Neutral,0.85,Medium,49.04,High
2174,36,143.36,Delhi,0.656,0.202,None,40.8,0.246,1,Competitor,0.84,High,59.43,Low
2175,26,31.33,Delhi,0.204,0.535,None,20.13,0.943,1,Neutral,0.24,High,53.78,High
2176,55,10.0,Chennai,0.315,0.168,None,53.12,0.235,1,Neutral,0.703,High,57.76,Low
2177,18,42.01,Bangalore,0.243,0.129,Public,69.66,0.848,0,Competitor,0.48,Medium,46.23,Low
2178,36,17.41,Pune,0.161,0.063,None,9.28,0.236,1,Competitor,0.817,Low,68.9,Low
2179,55,12.01,Mumbai,0.18,0.387,None,41.0,0.994,0,Competitor,0.463,Medium,69.06,Low
2180,35,22.49,Gurugram,0.419,0.436,Home,48.76,0.46,0,Competitor,0.592,Low,62.39,Medium
2181,33,30.87,Pune,0.327,0.285,None,45.95,0.578,1,Competitor,0.589,High,56.61,Medium
2182,31,74.25,Pune,0.445,0.499,Public,15.2,0.881,1,Competitor,0.766,High,72.01,Low
2183,33,105.72,Delhi,0.471,0.286,Public,7.62,0.613,1,Competitor,0.926,Low,61.04,Medium
2184,48,,Pune,0.218,0.349,Public,0.55,0.683,0,Competitor,0.704,Medium,49.37,Low
2185,18,23.85,Chennai,0.453,0.316,None,5.24,0.379,0,Competitor,0.371,High,65.84,High
2186,50,50.57,Hyderabad,0.454,0.148,Public,0.07,0.353,1,Competitor,0.601,High,59.29,High
2187,20,55.61,Bangalore,0.615,0.384,None,5.83,0.801,0,Competitor,0.651,Medium,61.87,High
2188,32,15.01,Pune,0.683,0.394,None,65.98,0.318,1,Competitor,0.452,Medium,57.26,Medium
2189,30,63.69,Mumbai,0.081,0.31,None,79.93,0.857,0,Tesla,0.431,Medium,67.36,Low
2190,40,18.4,Hyderabad,0.536,0.197,Public,23.42,0.621,1,Competitor,0.54,High,54.45,Medium
2191,19,14.46,Pune,0.535,0.247,Home,12.11,0.264,0,Competitor,0.175,High,51.62,High
2192,39,49.05,Hyderabad,0.294,0.179,None,7.74,0.177,0,Tesla,0.604,Medium,61.68,High
2193,55,75.61,Delhi,0.364,0.591,None,1.04,0.877,1,Competitor,0.698,Medium,60.53,Medium
2194,21,42.0,Delhi,0.316,0.332,Public,22.07,0.993,1,Neutral,0.59,High,71.51,Low
2195,36,36.98,Chennai,0.064,0.247,Home,0.35,0.557,0,Competitor,0.489,Low,50.9,Medium
2196,28,31.34,Bangalore,0.418,0.326,None,36.22,0.254,0,Competitor,0.667,High,56.27,Low
2197,39,35.44,Mumbai,0.322,0.249,Public,34.48,0.257,1,Neutral,0.651,Medium,65.09,High
2198,35,28.07,Mumbai,0.243,0.374,Home,48.76,0.975,1,Tesla,0.428,Medium,50.43,High
2199,28,50.08,Pune,0.295,0.425,None,0.4,0.477,0,Competitor,0.56,Low,59.37,Low
2200,39,35.46,Mumbai,0.325,0.293,None,38.43,0.82,0,Tesla,0.56,Medium,72.35,Medium
2201,53,137.66,Gurugram,0.427,0.32,Public,38.45,0.776,0,Neutral,0.609,High,56.18,Low
2202,33,43.27,Chennai,0.565,0.281,None,1.53,0.333,1,Competitor,0.585,High,60.06,Medium
2203,42,28.12,Pune,0.642,0.064,None,10.1,0.679,1,Competitor,0.561,Low,57.2,Medium
2204,22,13.73,Mumbai,0.254,0.359,None,16.69,0.773,1,Competitor,0.676,Low,49.43,High
2205,25,15.39,Gurugram,0.248,0.225,Public,44.22,0.788,0,Neutral,0.63,Medium,63.53,High
2206,39,44.6,Mumbai,0.378,0.498,None,101.55,0.947,1,Tesla,0.425,Medium,69.22,Medium
2207,49,21.51,Mumbai,0.414,0.097,Home,10.5,0.544,0,Competitor,0.992,Low,61.25,Low
2208,38,38.4,Mumbai,0.392,0.089,None,15.78,0.199,1,Neutral,0.646,High,57.08,Medium
2209,31,78.6,Mumbai,0.435,0.469,None,16.77,0.192,1,Tesla,0.626,Medium,56.64,Medium
2210,34,11.26,Chennai,0.444,0.403,Home,17.8,0.638,0,Tesla,0.391,Medium,49.52,Low
2211,22,29.59,Pune,0.104,0.452,None,67.91,0.827,1,Neutral,0.505,Medium,51.51,Low
2212,41,10.0,Delhi,0.348,0.195,Home,11.26,0.236,1,Competitor,0.59,Low,69.23,Medium
2213,43,39.51,Pune,0.163,0.368,Home,32.92,0.845,0,Tesla,0.62,Medium,68.04,Medium
2214,30,10.0,Pune,0.254,0.417,None,54.28,0.979,0,Competitor,0.513,Medium,55.84,Medium
2215,30,10.99,Gurugram,0.278,0.227,None,5.13,0.992,0,Neutral,0.912,Medium,75.0,Low
2216,37,97.88,Delhi,0.103,0.522,None,17.11,0.874,1,Competitor,0.359,Low,68.53,High
2217,30,19.73,Mumbai,0.319,0.044,None,33.51,0.009,1,Neutral,0.959,High,74.84,High
2218,34,14.43,Mumbai,0.432,0.084,Home,0.09,0.008,1,Tesla,0.593,Low,53.54,Low
2219,55,78.24,Bangalore,0.358,0.16,None,30.8,0.94,1,Competitor,0.638,Low,75.0,Low
2220,32,14.33,Chennai,0.225,0.515,None,70.04,0.109,1,Neutral,0.637,Medium,45.67,High
2221,31,42.76,Chennai,0.445,0.342,None,58.08,0.27,1,Competitor,0.984,Medium,59.11,Medium
2222,28,43.66,Delhi,0.568,0.249,Public,50.32,0.888,0,Neutral,0.546,Medium,61.33,Medium
2223,42,60.82,Hyderabad,0.511,0.252,Home,0.06,0.397,1,Neutral,0.798,High,62.59,High
2224,33,12.28,Bangalore,0.291,0.092,None,17.41,0.283,1,Competitor,0.753,Medium,45.0,High
2225,28,16.42,Bangalore,0.395,0.241,Public,59.74,0.162,0,Competitor,0.596,High,57.49,High
2226,48,19.94,Mumbai,0.466,0.072,None,54.62,0.874,1,Tesla,0.66,Low,60.16,Low
2227,49,17.1,Hyderabad,0.298,0.122,Home,13.97,0.535,1,Neutral,0.848,Medium,74.44,Medium
2228,28,58.04,Hyderabad,0.384,0.183,Public,5.85,0.26,0,Tesla,0.562,Medium,64.97,High
2229,18,43.71,Pune,0.559,0.158,Home,85.0,0.54,0,Competitor,0.807,Medium,49.72,Low
2230,45,48.67,Gurugram,0.381,0.217,Home,22.35,0.937,1,Competitor,0.577,Medium,59.51,Low
2231,28,10.0,Pune,0.522,0.548,Public,44.51,0.08,0,Competitor,0.786,High,45.0,Low
2232,42,38.77,Delhi,0.26,0.372,None,18.7,0.55,1,Competitor,0.712,Low,63.16,Medium
2233,18,86.81,Delhi,0.33,0.231,Home,14.93,0.612,1,Competitor,0.221,Low,57.22,Low
2234,43,126.24,Gurugram,0.422,0.382,Home,78.82,0.124,1,Neutral,0.41,Low,58.59,Low
2235,22,22.82,Pune,0.425,0.438,Public,6.67,0.678,1,Competitor,0.653,High,52.56,High
2236,42,61.72,Pune,0.447,0.372,Public,51.94,0.757,1,Tesla,0.443,Medium,68.6,Low
2237,35,16.8,Pune,0.201,0.189,None,8.73,0.749,1,Competitor,0.663,High,75.0,Low
2238,25,10.0,Delhi,0.542,0.173,None,0.89,0.172,1,Competitor,0.741,Medium,67.74,Medium
2239,30,10.0,Pune,0.158,0.294,Public,1.57,0.637,1,Competitor,0.812,Low,55.01,Low
2240,41,79.05,Delhi,0.334,0.606,None,21.52,0.584,1,Tesla,0.561,Medium,48.63,Medium
2241,36,24.24,Bangalore,0.541,0.239,Home,7.09,0.24,1,Neutral,0.21,Medium,54.64,Medium
2242,40,20.49,Bangalore,0.746,0.351,None,94.78,0.015,1,Competitor,0.305,High,60.91,Medium
2243,54,56.62,Chennai,0.166,0.492,None,29.6,0.959,1,Tesla,0.616,Medium,58.34,Low
2244,19,10.61,Chennai,0.176,0.075,None,5.56,0.803,1,Tesla,0.948,Medium,58.74,Low
2245,51,47.11,Chennai,0.58,0.376,Home,102.1,0.703,1,Competitor,0.623,Low,65.61,High
2246,36,28.04,Chennai,0.424,0.287,None,11.53,0.322,1,Competitor,0.785,Low,54.18,Medium
2247,26,118.38,Bangalore,0.431,0.174,Home,31.61,0.47,0,Neutral,0.495,High,57.93,High
2248,21,23.69,Delhi,0.421,0.275,Home,4.01,0.595,1,Neutral,0.549,Low,55.4,Medium
2249,33,29.76,Hyderabad,0.863,0.112,None,8.04,0.048,0,Neutral,0.8,Low,62.85,High
2250,44,10.0,Pune,0.261,0.62,None,4.21,0.523,1,Tesla,0.824,Medium,66.14,High
2251,33,130.52,Chennai,0.661,0.182,Home,7.25,0.433,0,Competitor,0.693,Medium,63.32,Medium
2252,50,25.04,Hyderabad,0.233,0.089,Home,116.15,0.375,0,Competitor,0.78,Low,56.51,High
2253,20,100.93,Chennai,0.391,0.154,None,45.72,0.577,1,Neutral,0.515,High,51.92,High
2254,34,10.0,Mumbai,0.199,0.06,Home,63.72,0.282,1,Competitor,0.847,Low,53.21,High
2255,22,40.98,Bangalore,0.443,0.148,Home,23.11,0.211,1,Tesla,0.791,Medium,61.53,High
2256,38,121.49,Mumbai,0.53,0.802,Home,9.89,0.807,0,Competitor,0.728,Medium,63.93,Medium
2257,43,19.78,Hyderabad,0.264,0.446,None,8.63,0.225,1,Competitor,0.494,Low,54.93,High
2258,30,38.97,Chennai,0.531,0.097,None,0.23,0.202,1,Competitor,0.754,Medium,56.26,Low
2259,18,80.85,Mumbai,0.498,0.123,Home,150.0,0.187,0,Competitor,0.578,High,63.48,Medium
2260,36,25.32,Chennai,0.306,0.127,Home,40.56,0.604,1,Competitor,1.0,Medium,59.01,Low
2261,39,10.0,Gurugram,0.214,0.359,Home,13.13,0.487,1,Competitor,0.691,Low,63.99,Low
2262,39,22.36,Bangalore,0.478,0.234,None,5.89,0.538,1,Competitor,0.479,Medium,58.71,Low
2263,47,41.39,Gurugram,0.623,0.217,Public,5.44,0.572,1,Competitor,0.51,Low,60.1,Low
2264,24,41.04,Gurugram,0.094,0.375,None,19.97,0.121,1,Neutral,0.998,Medium,73.84,Medium
2265,41,54.45,Pune,0.311,0.177,Public,25.41,0.452,1,Competitor,0.943,Medium,57.09,Low
2266,46,16.15,Pune,0.394,0.245,Home,13.21,0.661,1,Competitor,0.492,Low,57.59,Low
2267,18,115.24,Bangalore,0.316,0.135,Public,16.23,0.17,1,Competitor,0.625,High,49.86,Low
2268,38,16.64,Bangalore,0.614,0.067,None,,0.29,1,Neutral,0.777,Low,64.17,Low
2269,29,35.44,Gurugram,0.347,0.421,None,28.78,0.306,0,Neutral,0.872,Medium,57.37,High
2270,34,42.5,Bangalore,0.627,0.299,None,77.82,0.709,1,Competitor,0.555,High,57.07,Low
2271,38,39.55,Mumbai,0.203,0.238,None,86.0,0.048,0,Tesla,0.739,Low,54.22,Low
2272,30,12.36,Delhi,0.393,0.529,Home,2.19,0.811,0,Tesla,0.649,Medium,72.04,Low
2273,28,82.17,Hyderabad,0.355,0.321,Home,16.75,0.673,1,Tesla,0.815,High,72.41,High
2274,35,21.47,Bangalore,0.085,0.201,Home,12.2,0.269,0,Neutral,0.841,High,59.76,Low
2275,24,45.29,Delhi,0.337,0.488,Home,75.81,0.675,1,Competitor,0.469,Medium,61.48,Low
2276,24,38.69,Pune,,0.359,Home,9.11,0.713,0,Tesla,0.603,Low,67.52,High
2277,41,38.57,Chennai,0.537,0.283,None,30.03,0.398,1,Competitor,0.648,Medium,59.85,Medium
2278,23,10.0,Chennai,0.471,0.312,None,3.05,0.205,1,Neutral,0.193,High,45.88,Medium
2279,41,,Delhi,0.132,0.157,None,20.33,0.908,0,Neutral,0.402,Medium,52.59,High
2280,39,44.97,Delhi,0.696,0.236,None,5.69,0.805,1,Neutral,0.523,High,59.53,Medium
2281,18,10.0,Mumbai,0.54,0.072,Public,13.7,0.551,0,Competitor,0.715,High,61.62,High
2282,28,27.95,Chennai,0.279,0.137,Public,6.46,0.091,0,Neutral,0.653,Low,69.08,Low
2283,46,36.16,Pune,0.264,0.064,None,30.94,0.266,1,Tesla,0.508,Medium,54.3,High
2284,25,52.56,Pune,0.477,0.141,Home,21.31,0.531,1,Competitor,0.813,Medium,50.91,Low
2285,30,35.59,Delhi,0.541,0.046,None,42.8,0.444,0,Neutral,0.45,High,60.28,High
2286,39,28.69,Pune,0.398,0.261,None,12.04,0.689,1,Neutral,0.855,Medium,75.0,Medium
2287,42,40.06,Mumbai,0.264,0.196,Home,5.37,0.956,1,Competitor,0.628,Medium,50.72,High
2288,32,27.31,Mumbai,0.119,0.622,Home,30.29,0.589,1,Neutral,0.971,Medium,55.77,High
2289,29,15.64,Pune,0.341,0.28,None,20.74,0.273,1,Competitor,0.511,Medium,56.7,Low
2290,49,22.15,Delhi,0.244,0.343,None,74.37,0.27,1,Competitor,0.597,Low,69.29,Medium
2291,52,44.56,Hyderabad,0.093,0.131,None,90.71,0.941,1,Tesla,0.577,High,51.23,Low
2292,44,28.89,Mumbai,0.636,0.163,None,17.81,0.427,1,Tesla,0.516,Medium,60.1,Medium
2293,35,155.43,Mumbai,0.476,0.642,None,22.06,0.49,0,Competitor,0.65,Medium,69.9,High
2294,26,11.84,Hyderabad,0.373,0.309,None,3.87,0.156,1,Neutral,0.562,Low,61.06,High
2295,26,43.55,Delhi,0.27,0.123,None,15.5,0.384,1,Competitor,0.835,Medium,57.64,Medium
2296,40,48.67,Mumbai,0.58,0.299,None,24.44,0.399,1,Tesla,0.855,High,57.31,Low
2297,39,34.94,Chennai,0.134,0.126,None,18.05,0.918,1,Competitor,0.849,Low,72.95,Low
2298,49,25.91,Bangalore,0.196,0.363,None,1.45,0.777,1,Competitor,0.76,Medium,63.14,Low
2299,41,32.76,Pune,0.683,0.259,None,15.7,0.26,1,Neutral,0.141,Medium,60.72,Medium
2300,19,32.93,Pune,0.234,0.26,Home,111.47,0.7,1,Competitor,0.945,Low,53.63,Medium
2301,45,93.24,Hyderabad,0.329,0.385,None,8.91,0.286,0,Tesla,0.914,Low,59.23,High
2302,25,10.0,Bangalore,0.478,0.407,None,23.36,0.102,1,Neutral,0.536,Low,55.63,Medium
2303,31,15.3,Chennai,0.575,0.112,Home,32.22,0.823,1,Neutral,0.691,High,47.27,Medium
2304,37,40.26,Hyderabad,0.244,0.031,Home,47.41,0.412,1,Tesla,0.68,High,45.0,Medium
2305,54,68.51,Mumbai,0.308,0.113,Home,5.45,0.002,1,Neutral,0.643,High,66.74,Low
2306,65,16.18,Bangalore,0.336,0.482,None,17.66,0.284,1,Competitor,0.542,Low,50.12,Low
2307,41,12.62,Pune,0.203,0.426,Home,37.42,0.788,1,Tesla,0.586,High,59.14,Low
2308,33,29.79,Bangalore,0.389,0.17,None,127.16,0.185,1,Competitor,1.0,Medium,54.64,Low
2309,40,15.4,Hyderabad,0.497,0.403,Home,12.45,0.568,1,Tesla,0.341,Low,68.56,Low
2310,43,29.97,Mumbai,0.369,0.183,Home,71.44,0.669,0,Competitor,0.784,Medium,48.23,Medium
2311,31,15.67,Pune,0.521,0.08,None,1.69,0.684,1,Tesla,0.275,Medium,54.66,Medium
2312,52,53.17,Mumbai,0.303,0.163,Public,0.2,0.008,0,Tesla,0.442,High,64.49,Medium
2313,37,16.07,Gurugram,0.433,0.066,None,44.31,0.477,1,Neutral,0.19,Low,63.7,Low
2314,39,10.0,Mumbai,0.3,0.661,None,48.27,0.345,1,Tesla,0.987,High,61.57,Medium
2315,41,53.3,Gurugram,0.267,0.477,None,24.64,0.56,1,Competitor,0.709,Low,65.18,Low
2316,39,33.29,Bangalore,0.872,0.391,None,0.9,0.169,0,Neutral,0.488,Medium,65.0,Medium
2317,43,23.69,Hyderabad,0.336,0.129,None,39.11,0.143,1,Neutral,0.932,High,62.27,Medium
2318,28,24.25,Pune,0.641,0.148,None,41.97,0.784,0,Neutral,0.637,High,57.89,Low
2319,29,36.22,Mumbai,0.28,0.163,None,12.26,0.359,1,Competitor,0.751,Medium,61.12,Low
2320,23,12.66,Delhi,0.288,0.531,Public,36.73,0.046,0,Tesla,0.459,Low,52.55,High
2321,39,10.0,Gurugram,0.296,0.247,Public,25.5,0.94,1,Competitor,0.948,High,63.1,Medium
2322,42,16.03,Bangalore,0.249,0.197,Public,16.79,0.697,0,Tesla,0.644,Medium,45.52,Medium
2323,39,25.98,Hyderabad,0.256,0.46,Home,13.87,0.975,1,Neutral,0.238,Low,64.06,High
2324,51,14.9,Mumbai,0.304,0.402,None,10.39,0.023,0,Competitor,0.864,High,68.0,Low
2325,34,92.87,Hyderabad,0.486,0.126,Public,7.02,0.454,1,Neutral,0.574,Low,62.28,Low
2326,41,16.04,Mumbai,0.39,0.135,Public,28.66,0.514,1,Competitor,0.664,Medium,51.18,Medium
2327,24,34.28,Pune,0.486,0.282,None,21.54,0.408,1,Neutral,0.425,High,57.9,Medium
2328,31,46.6,Bangalore,0.473,0.153,Home,12.86,0.297,0,Competitor,0.289,High,60.48,Medium
2329,41,74.5,Chennai,0.333,0.093,Public,7.47,0.061,1,Tesla,0.934,High,55.03,Low
2330,43,102.64,Delhi,0.209,0.132,None,24.56,0.198,1,Neutral,0.548,High,49.04,Low
2331,32,129.23,Hyderabad,0.519,0.239,Public,50.77,0.613,1,Tesla,0.435,Medium,55.95,Medium
2332,34,72.06,Bangalore,0.389,0.132,None,19.33,0.097,1,Competitor,0.711,Low,67.0,Low
2333,19,64.63,Bangalore,0.257,0.059,None,36.59,0.237,1,Neutral,0.19,Low,75.0,High
2334,31,13.45,Hyderabad,0.439,0.23,Public,43.22,0.125,1,Tesla,0.302,High,45.0,Medium
2335,43,48.57,Delhi,0.209,0.16,None,77.84,0.641,1,Tesla,0.686,Medium,49.35,Low
2336,40,27.13,Pune,0.794,0.119,None,42.7,0.798,1,Competitor,0.339,High,58.56,Low
2337,40,27.36,Pune,0.115,0.169,Home,150.0,0.385,1,Tesla,0.414,Low,52.87,Low
2338,35,23.81,Hyderabad,0.313,0.338,Public,57.9,0.732,0,Tesla,0.284,Medium,60.44,High
2339,35,13.17,Mumbai,0.34,0.242,Home,15.79,0.308,1,Competitor,0.645,Medium,72.93,Medium
2340,28,20.77,Hyderabad,0.244,0.392,Home,6.09,0.519,0,Competitor,0.999,Medium,64.93,Medium
2341,41,15.29,Mumbai,0.224,0.245,Home,9.33,0.506,0,Competitor,0.803,Low,54.69,Medium
2342,39,10.0,Pune,0.401,0.621,Public,2.35,0.641,1,Competitor,1.0,Low,59.21,High
2343,39,82.29,Bangalore,0.415,0.549,Public,22.32,0.913,1,Neutral,0.889,High,56.69,High
2344,29,33.75,Mumbai,0.565,0.29,None,89.16,0.388,1,Tesla,0.616,High,55.99,Low
2345,18,34.81,Delhi,0.297,0.205,Home,33.17,0.83,0,Neutral,0.563,High,58.59,Medium
2346,45,31.44,Gurugram,0.338,0.368,Public,42.01,0.052,0,Neutral,0.713,Medium,60.77,Low
2347,30,68.23,Pune,0.436,0.244,Public,0.54,0.771,1,Competitor,0.437,Medium,65.03,Low
2348,26,37.25,Delhi,0.429,0.264,Home,14.81,0.116,1,Tesla,0.563,High,61.32,Low
2349,41,84.08,Gurugram,0.328,0.13,Home,27.9,0.656,1,Tesla,0.459,Medium,56.21,High
2350,31,52.07,Mumbai,0.409,0.176,Home,150.0,0.441,1,Competitor,0.814,Low,56.54,Low
2351,45,17.86,Pune,0.264,0.381,None,44.83,0.616,1,Tesla,0.273,Low,45.73,Medium
2352,41,75.69,Hyderabad,0.576,0.328,Home,18.42,0.693,1,Neutral,0.582,High,53.46,High
2353,41,42.29,Pune,0.366,0.399,None,31.52,0.907,0,Competitor,0.529,Low,45.0,Medium
2354,21,30.89,Bangalore,0.243,0.122,None,19.11,0.289,0,Competitor,1.0,Low,64.08,Low
2355,47,62.9,Bangalore,0.396,0.06,None,31.27,0.273,1,Competitor,0.933,Medium,59.53,Medium
2356,37,34.04,Hyderabad,0.346,0.279,None,82.03,0.8,0,Neutral,0.851,High,45.82,High
2357,31,55.27,Bangalore,0.349,0.066,Home,66.19,0.959,1,Neutral,0.263,High,74.3,High
2358,36,11.32,Mumbai,,0.14,Home,61.26,0.321,1,Neutral,0.608,Medium,59.31,Medium
2359,18,34.61,Pune,0.172,0.289,None,16.33,0.237,0,Neutral,0.474,Low,60.4,Low
2360,39,18.91,Hyderabad,0.394,0.451,Home,15.28,0.273,1,Neutral,0.524,High,58.27,High
2361,24,126.3,Bangalore,0.245,0.328,Public,12.3,0.968,1,Competitor,1.0,Low,49.66,Medium
2362,21,80.23,Bangalore,0.219,0.257,None,49.12,0.986,1,Neutral,0.653,High,64.28,Medium
2363,19,38.92,Bangalore,0.544,0.123,Home,0.76,0.512,1,Neutral,0.437,Low,61.56,Medium
